group,subject_id,source_file,theta_end_deg
1,0003,stimulus_set_group1_subject0003.json,-79.16220737705738
1,0003,stimulus_set_group1_subject0003.json,43.82756212749634
1,0003,stimulus_set_group1_subject0003.json,74.09980356173075
1,0003,stimulus_set_group1_subject0003.json,-83.85074945770847
1,0003,stimulus_set_group1_subject0003.json,-16.2176969682132
1,0003,stimulus_set_group1_subject0003.json,52.37759291246623
1,0003,stimulus_set_group1_subject0003.json,14.917168578959277
1,0003,stimulus_set_group1_subject0003.json,-93.65528493276783
1,0003,stimulus_set_group1_subject0003.json,116.18988698215313
1,0003,stimulus_set_group1_subject0003.json,-124.99456016028508
1,0003,stimulus_set_group1_subject0003.json,0.9852996504735044
1,0003,stimulus_set_group1_subject0003.json,-105.50069734097801
1,0003,stimulus_set_group1_subject0003.json,-90.5047664234447
1,0003,stimulus_set_group1_subject0003.json,25.278704462670387
1,0003,stimulus_set_group1_subject0003.json,113.98800736206046
1,0003,stimulus_set_group1_subject0003.json,-120.37423944363579
1,0003,stimulus_set_group1_subject0003.json,-89.67800536488518
1,0003,stimulus_set_group1_subject0003.json,-33.10578434251117
1,0003,stimulus_set_group1_subject0003.json,12.174575448918276
1,0003,stimulus_set_group1_subject0003.json,46.288020108426075
1,0003,stimulus_set_group1_subject0003.json,-21.136167611131853
1,0003,stimulus_set_group1_subject0003.json,-7.583606482562514
1,0003,stimulus_set_group1_subject0003.json,33.63677371547338
1,0003,stimulus_set_group1_subject0003.json,51.54928602624564
1,0003,stimulus_set_group1_subject0003.json,12.73121150189928
1,0003,stimulus_set_group1_subject0003.json,-31.386365547790277
1,0003,stimulus_set_group1_subject0003.json,124.53443807642118
1,0003,stimulus_set_group1_subject0003.json,-80.40837862097257
1,0003,stimulus_set_group1_subject0003.json,67.14815949740809
1,0003,stimulus_set_group1_subject0003.json,-63.12600362390828
1,0003,stimulus_set_group1_subject0003.json,43.01963393856114
1,0003,stimulus_set_group1_subject0003.json,-52.61190234440922
1,0003,stimulus_set_group1_subject0003.json,117.81262478036888
1,0003,stimulus_set_group1_subject0003.json,116.3816007164667
1,0003,stimulus_set_group1_subject0003.json,37.62024639201134
1,0003,stimulus_set_group1_subject0003.json,-44.60340865129593
1,0003,stimulus_set_group1_subject0003.json,-93.84085693951957
1,0003,stimulus_set_group1_subject0003.json,-72.21138237224937
